140	1.2	1
-3.141593	1.812176	0.656819
0.000000	0.000000	0.000000
5SX4_antibody_no.pdb	-16.218	-7.096	36.669
5SX4_EGFR_no.pdb	31.689	16.311	-63.465
-2.094395	2.041297	-2.664597	125	138	109	0.322
-1.570796	1.135813	-2.658866	118	15	102	0.256
0.000000	0.685216	-1.712745	102	114	128	0.256
2.617994	1.450119	-2.739050	102	127	22	0.228
-2.879793	2.456751	-1.503343	20	34	107	0.228
-2.617994	2.001437	0.381215	20	34	104	0.228
-1.308997	0.899350	-2.069907	3	49	30	0.228
1.047198	1.658653	-2.409879	7	44	33	0.228
-2.617994	1.872854	1.543456	112	125	30	0.228
1.570796	0.619654	-2.216909	103	105	134	0.228
-2.356194	1.135813	-2.658866	19	27	102	0.228
0.785398	2.164094	-2.991358	22	31	109	0.228
1.570796	0.850607	-1.335383	22	133	102	0.228
-0.261799	0.850607	-1.335383	138	10	97	0.228
-1.832596	2.587733	0.232235	117	117	119	0.228
-2.879793	0.850607	-1.335383	7	36	97	0.228
-0.785398	2.251330	-2.330739	103	124	22	0.228
-3.141593	2.108018	1.311430	108	133	26	0.228
-2.879793	1.135813	-2.658866	6	36	34	0.228
2.879793	0.850607	-1.335383	14	34	97	0.228
2.617994	0.458961	-0.107937	18	25	101	0.228
-2.879793	2.719179	-1.780644	19	36	107	0.228
-1.570796	2.393226	1.857173	26	127	109	0.228
-0.523599	1.184361	0.625864	8	7	97	0.228
1.308997	2.164094	-2.991358	15	38	109	0.228
-0.785398	0.850607	-1.335383	109	106	113	0.228
-1.570796	2.251330	-2.330739	107	139	22	0.227
-1.832596	2.719179	-1.780644	0	40	107	0.227
-1.832596	1.135813	-2.658866	15	33	102	0.227
-2.879793	2.001437	0.381215	23	30	104	0.227
-3.141593	1.545873	-1.877082	23	134	103	0.227
2.356194	0.733948	3.021411	4	39	27	0.227
-0.261799	0.992645	-1.723759	108	107	114	0.227
-3.141593	0.850607	-1.335383	10	36	97	0.227
2.356194	2.299159	2.264663	13	135	110	0.227
2.879793	1.184361	0.625864	0	36	97	0.227
-2.094395	1.025536	1.576859	107	123	15	0.227
-2.617994	0.458961	-0.107937	9	34	101	0.227
-2.356194	0.700570	1.559208	105	121	17	0.227
2.879793	2.456751	-1.503343	24	26	107	0.227
1.570796	1.135813	-2.658866	116	100	118	0.227
-1.570796	1.218453	2.777284	9	47	30	0.227
1.308997	1.440580	2.260026	9	39	100	0.227
0.000000	1.721184	-0.153948	28	1	109	0.227
-3.141593	0.290380	-0.796960	16	138	105	0.227
0.000000	0.850607	-1.335383	121	128	100	0.227
0.000000	0.571433	-1.188419	17	131	104	0.227
-0.785398	1.606104	-0.451151	22	3	102	0.227
-1.570796	2.379497	0.561089	118	109	116	0.227
1.047198	0.850607	-1.335383	16	12	97	0.227
0.000000	1.184361	0.625864	15	10	97	0.227
1.047198	1.184361	0.625864	21	24	97	0.227
-1.832596	0.709924	0.218797	1	27	98	0.227
0.523599	1.184361	0.625864	20	16	97	0.227
2.617994	1.242974	-2.977882	5	35	35	0.227
-3.141593	1.184361	0.625864	137	34	97	0.227
-2.879793	1.545873	-1.877082	23	138	103	0.227
-3.141593	1.872854	1.543456	113	130	30	0.227
2.879793	0.458961	-0.107937	17	28	101	0.227
-3.141593	2.299159	2.264663	12	0	110	0.227
-3.141593	2.041297	-2.664597	1	28	107	0.227
-0.785398	1.732874	-0.951685	6	47	13	0.227
-0.523599	0.418037	1.360082	15	20	101	0.227
-3.141593	0.458961	-0.107937	15	31	101	0.227
-2.617994	0.290380	-0.796960	14	2	105	0.227
-3.141593	2.760637	2.781135	19	30	114	0.227
2.879793	0.709924	0.218797	11	27	98	0.227
0.785398	1.184361	0.625864	21	20	97	0.227
2.879793	2.108018	1.311430	111	137	26	0.227
-2.879793	1.872854	1.543456	112	128	30	0.227
-2.094395	0.418037	1.360082	4	13	101	0.227
0.523599	1.606104	-0.451151	6	30	99	0.227
-2.356194	1.872854	1.543456	113	122	30	0.227
-1.047198	0.418037	1.360082	13	16	101	0.227
0.785398	1.168678	2.108595	19	30	98	0.227
2.879793	1.872854	1.543456	114	133	30	0.227
-2.617994	0.850607	-1.335383	3	36	97	0.227
-0.523599	0.850607	-1.335383	136	12	97	0.227
2.879793	1.875281	0.107086	11	8	96	0.227
-0.261799	1.440580	2.260026	23	19	100	0.227
-1.308997	0.733948	3.021411	116	119	21	0.227
2.356194	1.450119	-2.739050	103	132	22	0.227
0.523599	1.836682	-0.676006	102	18	121	0.227
1.308997	0.418037	1.360082	15	33	103	0.227
-1.047198	2.251330	-2.330739	103	130	22	0.227
-0.523599	0.992645	-1.723759	110	0	101	0.227
1.570796	2.108018	1.311430	9	45	32	0.227
-3.141593	1.448123	-2.163292	14	41	27	0.227
1.832596	1.168678	2.108595	6	37	98	0.227
-0.785398	2.089241	-0.114193	28	127	112	0.227
-1.832596	1.025536	1.576859	4	134	98	0.227
1.570796	1.168678	2.108595	10	36	98	0.227
0.523599	1.440580	2.260026	20	32	100	0.227
0.785398	1.545873	-1.877082	113	132	101	0.227
1.308997	0.709924	0.218797	11	17	98	0.227
-2.617994	2.108018	1.311430	18	126	103	0.227
-2.094395	1.135813	-2.658866	20	5	107	0.227
1.047198	0.418037	1.360082	18	31	103	0.227
-2.617994	2.407836	1.410646	105	131	24	0.227
-2.356194	1.606104	-0.451151	116	129	101	0.227
0.261799	2.349581	-2.702517	25	20	112	0.227
1.570796	0.709924	0.218797	12	18	98	0.227
-3.141593	2.456751	-1.503343	23	30	107	0.227
-2.617994	0.418037	1.360082	111	0	106	0.227
-0.785398	1.184361	0.625864	4	7	97	0.227
-2.879793	0.290380	-0.796960	13	25	100	0.227
2.094395	0.850607	-1.335383	20	25	97	0.227
-2.617994	0.709924	0.218797	6	29	98	0.227
1.570796	0.992645	-1.723759	17	123	103	0.227
-2.094395	2.719179	-1.780644	5	41	107	0.227
0.261799	0.418037	1.360082	14	27	101	0.227
0.523599	0.709924	0.218797	6	15	98	0.227
-1.832596	0.733948	3.021411	114	124	21	0.227
2.094395	0.418037	1.360082	4	36	103	0.227
2.356194	1.184361	0.625864	8	37	97	0.227
2.356194	0.850607	-1.335383	19	29	97	0.227
1.832596	0.418037	1.360082	1	30	101	0.227
-0.523599	0.370812	-2.547742	28	29	113	0.227
2.094395	1.184361	0.625864	12	36	97	0.227
-1.570796	0.733948	3.021411	115	122	21	0.227
0.261799	1.184361	0.625864	18	13	97	0.227
-2.356194	1.025536	1.576859	103	122	14	0.227
1.570796	2.041297	-2.664597	12	27	107	0.227
1.047198	2.041297	-2.664597	14	24	107	0.227
-1.570796	0.458961	-0.107937	137	31	101	0.227
1.308997	1.184361	0.625864	20	28	97	0.227
0.523599	0.418037	1.360082	20	24	103	0.227
-0.785398	0.418037	1.360082	14	18	101	0.227
1.832596	1.741644	-2.695914	13	29	109	0.227
2.094395	1.741644	-2.695914	11	31	109	0.227
-2.617994	1.218453	2.777284	28	135	120	0.227
-1.832596	0.850607	-1.335383	134	30	97	0.227
0.785398	0.418037	1.360082	10	30	101	0.227
-2.617994	1.184361	0.625864	132	28	97	0.227
1.832596	1.450119	-2.739050	109	1	22	0.227
-3.141593	0.992645	-1.723759	19	31	98	0.227
-1.308997	0.418037	1.360082	11	14	101	0.227
1.570796	0.458961	-0.107937	15	13	101	0.227
-1.832596	2.637879	2.121598	12	30	109	0.227
2.879793	2.760637	2.781135	21	26	114	0.227
1.308997	2.251330	-2.330739	109	94	126	0.227
-0.261799	1.184361	0.625864	12	8	97	0.227
1.570796	2.407836	1.410646	15	6	108	0.227
1.308997	0.850607	-1.335383	18	14	97	0.227
-2.094395	2.592629	0.909713	23	1	105	0.227
-1.047198	1.699788	2.452890	10	33	109	0.227
1.308997	1.168678	2.108595	13	35	98	0.227
-1.308997	0.914445	2.687814	14	22	107	0.227
-2.356194	0.290380	-0.796960	13	3	105	0.227
-1.047198	0.290380	-0.796960	1	28	100	0.227
1.832596	1.184361	0.625864	15	34	97	0.227
-2.356194	2.456751	-1.503343	12	40	107	0.227
-0.523599	2.592629	0.909713	2	37	100	0.227
-2.356194	2.104282	-0.813972	129	127	101	0.227
-0.261799	0.709924	0.218797	1	17	98	0.227
2.879793	1.812176	0.656819	115	101	118	0.227
-1.570796	0.290380	-0.796960	5	30	100	0.227
2.356194	0.458961	-0.107937	18	22	101	0.227
2.617994	0.850607	-1.335383	16	32	97	0.227
-1.308997	1.869911	2.701025	14	30	109	0.227
-2.879793	2.407836	1.410646	107	134	24	0.227
1.570796	1.184361	0.625864	18	31	97	0.227
-3.141593	2.719179	-1.780644	22	32	107	0.227
-2.617994	1.135813	-2.658866	20	23	102	0.227
-1.570796	1.184361	0.625864	134	13	97	0.227
2.879793	0.418037	1.360082	137	22	101	0.227
1.832596	0.850607	-1.335383	20	21	97	0.227
-3.141593	0.571433	-1.188419	116	8	102	0.227
-1.570796	2.664082	-1.071402	30	134	112	0.227
0.000000	1.440580	2.260026	23	23	100	0.227
-2.617994	2.719179	-1.780644	15	38	107	0.227
-0.523599	0.709924	0.218797	139	18	98	0.227
0.261799	1.606104	-0.451151	8	30	99	0.227
0.261799	1.440580	2.260026	22	28	100	0.227
1.308997	1.374601	-2.456031	139	47	31	0.227
-1.832596	0.290380	-0.796960	7	30	100	0.227
-2.094395	1.545873	-1.877082	15	35	98	0.227
-1.570796	0.418037	1.360082	9	13	101	0.227
-2.879793	0.709924	0.218797	8	29	98	0.227
-1.308997	1.134796	2.434290	9	43	33	0.227
-0.785398	0.458961	-0.107937	24	129	111	0.227
-1.832596	0.418037	1.360082	6	13	101	0.227
-1.308997	0.850607	-1.335383	132	23	97	0.227
1.570796	1.440580	2.260026	5	39	100	0.227
0.261799	1.135813	-2.658866	132	24	102	0.227
-2.094395	0.458961	-0.107937	3	34	101	0.227
-1.570796	0.709924	0.218797	0	26	98	0.227
-2.356194	1.184361	0.625864	131	24	97	0.227
1.047198	2.001437	0.381215	14	139	101	0.227
-2.356194	0.418037	1.360082	2	14	101	0.227
-1.832596	0.458961	-0.107937	0	33	101	0.227
-0.785398	1.699788	2.452890	7	33	109	0.227
1.047198	1.741644	-2.695914	18	136	114	0.227
-2.094395	0.709924	0.218797	2	29	98	0.227
-1.047198	1.135813	-2.658866	5	36	102	0.227
1.308997	2.587733	0.232235	12	132	107	0.227
-1.570796	2.587733	0.232235	117	116	118	0.227
2.356194	2.349581	-2.702517	16	12	109	0.227
-2.879793	0.458961	-0.107937	12	33	101	0.227
-1.308997	0.290380	-0.796960	3	29	100	0.227
-1.047198	0.709924	0.218797	139	22	98	0.227
-0.523599	0.458961	-0.107937	134	19	101	0.227
0.000000	2.349581	-2.702517	24	15	112	0.227
-2.094395	2.456751	-1.503343	7	41	107	0.227
-3.141593	0.866395	-2.492918	6	35	31	0.227
-0.261799	0.418037	1.360082	15	22	101	0.227
-2.617994	1.545873	-1.877082	22	2	103	0.227
-3.141593	1.135813	-2.658866	21	130	107	0.227
2.617994	2.456751	-1.503343	25	21	107	0.227
-2.879793	1.184361	0.625864	134	31	97	0.227
-1.308997	1.135813	-2.658866	8	36	102	0.227
-1.047198	0.458961	-0.107937	134	25	101	0.227
1.832596	2.041297	-2.664597	10	29	107	0.227
0.785398	0.850607	-1.335383	15	124	102	0.227
2.094395	2.041297	-2.664597	9	30	107	0.227
-0.785398	1.135813	-2.658866	1	35	102	0.227
0.785398	2.041297	-2.664597	14	22	107	0.227
1.832596	0.709924	0.218797	13	20	98	0.227
1.570796	0.418037	1.360082	3	31	101	0.227
-2.356194	2.724429	-0.348782	18	46	23	0.227
-2.356194	2.247462	0.191623	17	128	100	0.227
2.356194	2.704512	1.488683	15	134	112	0.227
2.879793	0.290380	-0.796960	16	135	105	0.227
-2.094395	0.850607	-1.335383	136	32	97	0.227
1.570796	0.290380	-0.796960	126	134	103	0.227
-0.523599	0.290380	-0.796960	139	25	100	0.227
2.356194	0.290380	-0.796960	14	131	105	0.227
-3.141593	0.709924	0.218797	10	28	98	0.227
0.000000	0.418037	1.360082	15	25	101	0.227
0.000000	0.709924	0.218797	2	16	98	0.227
-1.570796	2.719179	-1.780644	136	38	107	0.227
-2.879793	2.108018	1.311430	107	130	26	0.227
2.879793	2.041297	-2.664597	2	29	107	0.227
1.832596	1.440580	2.260026	0	38	100	0.227
-2.094395	0.290380	-0.796960	11	4	105	0.227
-2.617994	2.588535	-2.976617	19	45	20	0.227
2.617994	1.545873	-1.877082	21	127	103	0.227
-0.523599	1.699788	2.452890	4	33	109	0.227
0.261799	0.709924	0.218797	4	15	98	0.227
-2.356194	0.709924	0.218797	4	29	98	0.227
0.785398	1.135813	-2.658866	133	17	102	0.227
-3.141593	2.407836	1.410646	110	139	24	0.227
2.617994	0.290380	-0.796960	15	133	105	0.227
-1.308997	0.709924	0.218797	139	24	98	0.227
-0.261799	1.135813	-2.658866	135	31	102	0.227
-0.785398	0.290380	-0.796960	0	27	100	0.227
2.094395	2.588535	-2.976617	20	96	6	0.227
-2.356194	2.001437	0.381215	10	129	98	0.227
0.785398	1.440580	2.260026	17	35	100	0.227
-0.785398	0.709924	0.218797	139	20	98	0.227
-0.261799	0.290380	-0.796960	138	23	100	0.227
2.617994	1.184361	0.625864	4	37	97	0.227
-2.617994	2.456751	-1.503343	16	38	107	0.227
-0.523599	2.001437	0.381215	127	136	99	0.227
2.617994	1.025536	1.576859	109	120	26	0.227
0.785398	2.719179	-1.780644	27	131	120	0.227
0.000000	0.290380	-0.796960	138	21	100	0.227
-2.617994	1.025536	1.576859	103	127	14	0.227
2.356194	0.709924	0.218797	13	24	98	0.227
-1.308997	0.458961	-0.107937	135	28	101	0.227
2.617994	0.709924	0.218797	13	26	98	0.227
-2.356194	0.458961	-0.107937	6	34	101	0.227
2.094395	0.709924	0.218797	13	22	98	0.227
1.308997	2.041297	-2.664597	13	26	107	0.227
1.047198	0.709924	0.218797	10	15	98	0.227
-0.523599	1.135813	-2.658866	138	34	102	0.227
1.308997	1.135813	-2.658866	137	11	102	0.227
2.617994	1.135813	-2.658866	133	130	105	0.227
0.523599	1.135813	-2.658866	132	21	102	0.227
2.356194	2.041297	-2.664597	6	30	107	0.227
1.047198	1.909857	-0.381669	10	127	103	0.227
0.785398	0.709924	0.218797	8	15	98	0.227
1.308997	0.290380	-0.796960	124	134	103	0.227
0.523599	1.391910	3.030322	11	25	108	0.226
1.832596	2.187132	-0.479875	110	13	105	0.162
1.570796	1.554776	0.100351	113	107	118	0.161
-2.617994	2.704512	1.488683	110	136	107	0.161
-2.356194	2.637879	2.121598	111	2	109	0.161
1.832596	2.001437	0.381215	119	5	96	0.161
-2.617994	2.089241	-0.114193	112	126	110	0.161
-2.356194	2.187132	-0.479875	124	124	105	0.161
2.879793	2.001437	0.381215	120	138	96	0.161
-0.785398	2.587733	0.232235	127	4	102	0.161
-0.523599	2.587733	0.232235	126	4	102	0.161
-3.141593	2.187132	-0.479875	111	131	105	0.161
-1.308997	2.587733	0.232235	127	3	102	0.161
-1.047198	2.187132	-0.479875	19	135	105	0.161
2.094395	2.187132	-0.479875	108	9	105	0.161
-1.047198	2.587733	0.232235	127	3	102	0.161
-1.308997	1.218453	2.777284	137	40	34	0.095
-1.570796	1.391910	3.030322	120	4	109	0.095
-1.047198	1.836682	-0.676006	108	115	124	0.095
1.832596	1.574060	2.783565	136	80	4	0.005
-1.570796	1.301460	-0.509251	137	81	135	0.005
1.832596	1.870545	-2.976234	136	82	1	0.005
1.308997	2.478122	2.609777	0	77	5	0.005
-1.832596	1.433411	-1.035986	0	77	0	0.005
1.570796	0.960688	-0.577532	1	77	136	0.005
2.356194	0.864993	2.278281	137	69	0	0.005
0.000000	0.379747	-1.713059	131	75	138	0.004
1.047198	1.504028	0.636812	135	78	135	0.004
1.308997	1.417623	-0.202254	137	60	133	0.004
-1.832596	1.045978	0.343692	138	58	139	0.004
1.308997	2.356369	3.005869	0	57	1	0.004
-1.308997	0.866395	-2.492918	0	60	2	0.004
1.308997	1.569311	-3.003978	138	58	3	0.004
-2.094395	2.455966	-0.641220	1	73	138	0.004
-2.094395	2.404280	-0.174044	2	81	139	0.004
-3.141593	0.379747	-1.713059	7	82	0	0.004
-0.785398	2.104282	-0.813972	138	84	135	0.004
-1.308997	1.736875	3.023612	137	60	1	0.004
-1.570796	1.367556	0.358405	139	66	139	0.004
0.523599	2.407836	1.410646	7	84	0	0.004
2.617994	1.506530	1.988858	129	77	133	0.004
1.308997	1.310100	1.488307	136	83	133	0.004
2.094395	1.440580	2.260026	1	76	139	0.004
-1.308997	1.870545	-2.976234	136	63	4	0.004
2.879793	1.113094	-0.272241	5	74	131	0.004
-1.832596	1.658653	-2.409879	136	77	135	0.004
2.094395	1.948085	-2.363031	139	55	3	0.004
1.308997	0.960688	-0.577532	138	56	134	0.004
-1.047198	1.756530	-2.105156	0	68	5	0.004
2.879793	0.591903	2.010408	133	63	136	0.004
0.523599	0.685216	-1.712745	130	74	137	0.004
1.047198	1.699788	2.452890	139	72	3	0.004
2.094395	1.699788	2.452890	138	74	2	0.004
-1.832596	1.113094	-0.272241	136	69	131	0.004
-1.832596	1.869911	2.701025	137	74	1	0.004
-2.356194	1.448123	-2.163292	1	71	139	0.004
-1.047198	2.704512	1.488683	3	68	1	0.004
-2.356194	2.393226	1.857173	1	68	4	0.004
0.785398	1.448123	-2.163292	138	71	138	0.004
-0.785398	0.297065	2.160177	2	65	137	0.004
-2.617994	2.115563	0.685730	4	74	134	0.004
2.094395	1.413430	2.550734	130	74	7	0.004
-1.570796	1.128190	-2.288622	0	92	2	0.004
1.832596	2.863997	0.549740	131	66	133	0.004
-2.356194	2.455966	-0.641220	8	66	135	0.004
-0.261799	2.295480	1.008277	0	91	2	0.004
-1.308997	1.569311	-3.003978	137	62	5	0.004
0.523599	1.809167	1.213774	138	91	134	0.004
-2.094395	0.640596	-2.797608	5	76	139	0.004
-0.785398	1.721184	-0.153948	135	73	136	0.004
-1.308997	1.721184	-0.153948	139	77	134	0.004
-1.832596	1.721184	-0.153948	3	59	133	0.004
-2.094395	1.721184	-0.153948	2	80	134	0.004
-2.356194	2.719179	-1.780644	1	74	1	0.004
-3.141593	1.721184	-0.153948	139	77	130	0.004
-1.570796	1.050534	3.042579	2	80	139	0.004
-1.832596	1.050534	3.042579	0	77	4	0.004
2.094395	0.762244	-0.273349	5	60	0	0.004
-2.879793	2.396274	-1.959260	1	84	6	0.004
-1.570796	1.214854	-1.966664	0	80	138	0.004
-1.570796	0.370812	-2.547742	5	77	139	0.004
-2.094395	1.113094	-0.272241	138	82	133	0.004
-1.308997	0.762244	-0.273349	135	77	134	0.004
-1.570796	0.762244	-0.273349	135	78	139	0.004
1.047198	2.089241	-0.114193	134	82	132	0.004
-2.879793	0.615174	-0.666022	3	83	139	0.004
-0.523599	2.089241	-0.114193	135	78	133	0.004
-2.356194	1.736875	3.023612	2	85	4	0.004
-1.832596	0.866395	-2.492918	1	78	2	0.004
1.832596	2.760637	2.781135	0	78	1	0.004
1.832596	1.696674	-1.253233	136	60	139	0.004
1.832596	1.872854	1.543456	137	77	8	0.004
2.617994	2.760637	2.781135	138	84	1	0.004
1.308997	1.872854	1.543456	136	82	1	0.004
0.523599	1.872854	1.543456	135	92	3	0.004
-0.261799	1.448123	-2.163292	133	78	0	0.004
-1.308997	1.448123	-2.163292	0	81	6	0.004
0.261799	1.872854	1.543456	4	82	4	0.004
-0.523599	1.872854	1.543456	5	77	2	0.004
-1.832596	1.617114	-1.572037	138	78	138	0.004
-1.832596	1.736875	3.023612	137	76	2	0.004
-2.617994	1.696674	-1.253233	0	82	133	0.004
-0.785398	2.379497	0.561089	3	83	138	0.004
-1.047198	0.619654	-2.216909	5	77	137	0.004
1.308997	1.617114	-1.572037	139	74	9	0.004
2.879793	0.496451	0.593859	139	75	130	0.004
-1.308997	2.089241	-0.114193	1	60	135	0.004
-0.785398	1.545873	-1.877082	132	82	1	0.004
-1.832596	1.256302	0.062705	0	78	137	0.004
-1.570796	2.089241	-0.114193	2	60	134	0.004
-1.308997	0.864993	2.278281	2	60	139	0.004
-0.261799	1.736875	3.023612	1	78	138	0.004
-1.832596	2.089241	-0.114193	2	83	133	0.004
-2.879793	2.979456	-1.009304	2	75	131	0.004
-2.356194	2.089241	-0.114193	0	77	131	0.004
0.785398	0.496451	0.593859	0	83	0	0.004
-2.094395	2.104282	-0.813972	1	82	0	0.004
1.570796	2.356369	3.005869	139	77	6	0.004
0.000000	2.979456	-1.009304	135	68	2	0.004
0.523599	2.979456	-1.009304	134	74	139	0.004
0.785398	2.393226	1.857173	139	83	132	0.004
2.094395	0.992645	-1.723759	0	60	1	0.004
1.308997	1.256302	0.062705	139	81	131	0.004
0.785398	1.014500	0.906702	136	77	2	0.004
-2.094395	0.496451	0.593859	134	84	0	0.004
2.094395	2.393226	1.857173	134	82	136	0.004
0.523599	0.992645	-1.723759	128	72	0	0.004
1.570796	1.256302	0.062705	0	83	135	0.004
-1.308997	2.247462	0.191623	2	78	139	0.004
-1.570796	2.356369	3.005869	134	80	4	0.004
0.523599	2.247462	0.191623	1	78	136	0.004
1.308997	2.247462	0.191623	137	68	138	0.004
-1.832596	1.569311	-3.003978	1	77	2	0.004
1.570796	2.404280	-0.174044	135	80	139	0.004
0.000000	0.831641	0.616218	1	68	128	0.004
-0.261799	1.242974	-2.977882	135	77	2	0.004
2.617994	0.910508	1.903534	126	77	137	0.004
-1.047198	1.242974	-2.977882	135	79	139	0.004
-1.308997	1.242974	-2.977882	1	68	8	0.004
0.000000	1.569311	-3.003978	4	60	3	0.004
-0.523599	0.910508	1.903534	10	76	138	0.004
-3.141593	2.343981	-1.040456	6	77	136	0.004
0.785398	0.080730	-2.622036	136	60	139	0.004
1.570796	1.736875	3.023612	139	75	3	0.004
-1.832596	2.343981	-1.040456	5	82	138	0.004
2.879793	2.407836	1.410646	131	78	133	0.004
-2.094395	1.194549	-0.801900	0	84	136	0.004
2.617994	2.704512	1.488683	132	78	138	0.004
-2.094395	1.836682	-0.676006	1	81	135	0.004
0.261799	0.297065	2.160177	6	71	1	0.004
-1.308997	1.504028	0.636812	135	84	129	0.004
2.094395	1.824694	1.850876	130	80	1	0.004
2.094395	2.033014	2.977192	136	78	1	0.004
0.000000	1.504028	0.636812	3	80	0	0.004
1.308997	1.824694	1.850876	0	78	134	0.004
-1.047198	1.869911	2.701025	138	78	2	0.004
1.570796	2.033014	2.977192	137	77	139	0.004
-1.570796	1.836682	-0.676006	139	60	135	0.004
1.308997	2.033014	2.977192	138	78	2	0.004
-3.141593	1.741644	-2.695914	1	76	3	0.004
-1.570796	0.419640	2.974122	1	80	0	0.004
1.832596	2.356369	3.005869	0	80	6	0.004
-0.261799	2.033014	2.977192	0	73	0	0.004
-2.094395	0.619654	-2.216909	3	78	138	0.004
-1.570796	2.033014	2.977192	138	78	139	0.004
1.308997	1.982574	-1.115518	135	60	134	0.004
2.094395	1.599406	1.426070	135	78	139	0.004
-1.832596	1.904882	-1.478089	139	82	2	0.004
-1.832596	2.174483	2.653697	136	76	3	0.004
2.094395	1.301460	-0.509251	138	59	135	0.004
-2.356194	1.545873	-1.877082	3	81	4	0.004
1.308997	2.174483	2.653697	0	75	6	0.004
1.570796	2.174483	2.653697	138	59	7	0.004
-1.047198	1.948085	-2.363031	135	80	137	0.004
1.308997	2.407836	1.410646	3	77	135	0.004
0.523599	1.510910	-0.740472	134	78	136	0.004
2.094395	2.356369	3.005869	138	82	139	0.004
1.047198	1.301460	-0.509251	137	78	135	0.004
-1.570796	1.134796	2.434290	138	58	3	0.004
1.047198	1.413347	-1.339188	136	77	3	0.004
1.308997	1.413347	-1.339188	1	78	3	0.004
-1.832596	1.510910	-0.740472	0	82	135	0.004
1.308997	1.662363	0.915448	1	85	5	0.004
-1.832596	0.960688	-0.577532	2	83	0	0.004
-1.832596	1.554776	0.100351	1	78	136	0.004
1.832596	2.664082	-1.071402	136	64	4	0.004
2.879793	1.413347	-1.339188	4	75	3	0.004
1.832596	0.203748	0.590255	5	83	135	0.004
1.047198	0.203748	0.590255	2	78	137	0.004
-3.141593	0.674054	1.013609	135	83	4	0.004
2.879793	1.450119	-2.739050	1	77	2	0.004
-2.879793	2.579248	-2.364801	4	82	137	0.004
-2.617994	0.674054	1.013609	132	79	134	0.004
-2.356194	0.203748	0.590255	134	80	1	0.004
-1.308997	2.579248	-2.364801	4	78	2	0.004
